participant_id,fixation_id,x,y,preference
93,6,1741.5,454.5,Caprice
93,7,1579.6,819.5,Caprice
93,8,683.0,617.3,Caprice
93,9,553.3,764.2,Caprice
93,10,472.2,561.4,Caprice
94,1,495.4,358.1,Caprice
94,2,1735.0,490.1,Caprice
94,3,1810.9,421.9,Caprice
94,4,529.9,388.2,Caprice
94,5,584.6,665.4,Caprice
94,6,1478.1,734.0,Caprice
94,7,452.1,630.2,Caprice
94,8,1453.7,366.0,Caprice
95,1,1759.0,460.8,Caprice
95,2,423.7,669.1,Caprice
95,3,668.0,719.3,Caprice
95,4,478.2,627.8,Caprice
95,5,473.6,285.3,Caprice
95,6,547.7,667.0,Caprice
95,7,1471.3,301.4,Caprice
95,8,1438.7,676.5,Caprice
95,9,602.0,659.0,Caprice
96,1,1343.6,866.6,WaferRoll
96,2,440.1,661.9,WaferRoll
96,3,1499.1,706.6,WaferRoll
96,4,1424.9,260.4,WaferRoll
96,5,1559.0,680.7,WaferRoll
96,6,1514.3,267.5,WaferRoll
96,7,1426.5,670.3,WaferRoll
96,8,510.5,756.6,WaferRoll
97,1,529.3,689.6,Caprice
97,2,150.5,73.6,Caprice
97,3,610.6,429.9,Caprice
97,4,1464.1,253.8,Caprice
97,5,496.1,461.1,Caprice
97,6,514.0,367.4,Caprice
98,1,488.8,635.1,WaferRoll
98,2,597.3,402.1,WaferRoll
98,3,1722.4,396.1,WaferRoll
98,4,1651.5,427.3,WaferRoll
98,5,1779.4,388.2,WaferRoll
98,6,489.1,720.8,WaferRoll
99,1,604.4,746.8,WaferRoll
99,2,1648.7,582.1,WaferRoll
99,3,1399.1,186.1,WaferRoll
99,4,496.2,767.3,WaferRoll
99,5,1739.3,345.7,WaferRoll
99,6,1753.7,483.1,WaferRoll
100,1,562.9,678.6,WaferRoll
100,2,1714.6,410.2,WaferRoll
100,3,594.1,368.8,WaferRoll
100,4,1456.7,319.3,WaferRoll
100,5,1435.5,313.7,WaferRoll
100,6,521.3,690.0,WaferRoll
100,7,1402.4,310.1,WaferRoll
