participant_id,fixation_id,x,y,preference
96,1,1680.1,770.9,Caprice
96,2,465.8,206.8,Caprice
96,3,1627.4,878.7,Caprice
96,4,468.2,744.5,Caprice
96,5,435.6,756.2,Caprice
96,6,1459.6,261.6,Caprice
96,7,1701.2,748.1,Caprice
96,8,1503.3,704.4,Caprice
96,9,1565.9,841.4,Caprice
97,1,424.1,261.9,WaferRoll
97,2,1491.2,209.1,WaferRoll
97,3,1492.8,654.9,WaferRoll
97,4,1493.8,206.0,WaferRoll
97,5,1489.0,653.5,WaferRoll
97,6,517.5,203.6,WaferRoll
97,7,414.0,778.2,WaferRoll
97,8,1488.7,692.1,WaferRoll
97,9,471.1,219.7,WaferRoll
98,1,1618.0,631.1,WaferRoll
98,2,1594.3,551.5,WaferRoll
98,3,502.3,561.6,WaferRoll
98,4,1429.1,281.2,WaferRoll
98,5,478.3,298.3,WaferRoll
98,6,1478.6,272.2,WaferRoll
99,1,604.6,662.5,Caprice
99,2,1478.4,301.1,Caprice
99,3,1528.3,580.8,Caprice
99,4,1547.5,570.8,Caprice
99,5,1496.4,725.0,Caprice
99,6,1792.7,808.3,Caprice
99,7,1457.3,587.6,Caprice
100,1,533.3,776.1,Caprice
100,2,1561.4,257.6,Caprice
100,3,490.9,657.8,Caprice
100,4,659.9,745.1,Caprice
100,5,526.2,254.1,Caprice
100,6,1444.9,596.7,Caprice
