participant_id,fixation_id,x,y,preference
94,10,621.3,380.4,WaferRoll
95,1,1529.2,192.1,Caprice
95,2,1404.2,318.4,Caprice
95,3,640.7,512.4,Caprice
95,4,1608.9,602.0,Caprice
95,5,524.5,625.5,Caprice
95,6,1359.3,654.8,Caprice
95,7,1486.7,633.2,Caprice
95,8,389.1,359.7,Caprice
95,9,504.2,405.3,Caprice
96,1,581.1,221.0,Caprice
96,2,1655.8,799.3,Caprice
96,3,1282.5,400.0,Caprice
96,4,559.6,343.7,Caprice
96,5,1475.1,708.5,Caprice
96,6,1715.1,513.3,Caprice
97,1,489.3,676.2,WaferRoll
97,2,512.4,111.1,WaferRoll
97,3,541.0,607.5,WaferRoll
97,4,491.2,376.8,WaferRoll
97,5,1628.8,904.9,WaferRoll
97,6,1343.6,853.7,WaferRoll
97,7,1657.9,306.7,WaferRoll
97,8,560.1,606.1,WaferRoll
98,1,1427.4,435.2,Caprice
98,2,1958.9,965.7,Caprice
98,3,684.7,613.0,Caprice
98,4,488.1,754.8,Caprice
98,5,1744.1,414.7,Caprice
98,6,563.4,716.4,Caprice
98,7,447.1,656.3,Caprice
99,1,1446.9,202.2,Caprice
99,2,1476.7,389.1,Caprice
99,3,555.4,565.9,Caprice
99,4,729.7,752.3,Caprice
99,5,1632.0,414.5,Caprice
99,6,1311.5,523.0,Caprice
99,7,568.4,312.9,Caprice
100,1,1474.2,706.1,Caprice
100,2,1419.6,283.2,Caprice
100,3,406.9,794.0,Caprice
100,4,1461.3,838.8,Caprice
100,5,624.2,173.7,Caprice
100,6,462.5,486.4,Caprice
100,7,1582.1,317.7,Caprice
100,8,1227.7,286.2,Caprice
100,9,1454.4,87.3,Caprice
