participant_id,fixation_id,x,y,preference
95,6,800.2,167.3,Caprice
96,1,397.7,259.0,Caprice
96,2,1482.7,643.0,Caprice
96,3,554.4,278.3,Caprice
96,4,496.5,819.4,Caprice
96,5,1432.8,337.6,Caprice
96,6,635.0,410.0,Caprice
96,7,582.7,652.1,Caprice
96,8,330.3,645.1,Caprice
96,9,1500.5,221.8,Caprice
97,1,551.5,562.3,Caprice
97,2,891.0,207.6,Caprice
97,3,397.5,313.5,Caprice
97,4,464.0,593.7,Caprice
97,5,1488.0,261.1,Caprice
97,6,1428.2,387.9,Caprice
97,7,1496.6,393.5,Caprice
97,8,1364.3,760.2,Caprice
98,1,1446.0,362.4,Caprice
98,2,1307.1,374.1,Caprice
98,3,1450.4,449.1,Caprice
98,4,1379.8,258.1,Caprice
98,5,1538.0,540.3,Caprice
98,6,550.8,688.0,Caprice
98,7,1680.4,476.9,Caprice
99,1,1492.9,236.5,WaferRoll
99,2,1565.7,378.9,WaferRoll
99,3,1412.1,769.9,WaferRoll
99,4,1453.4,352.8,WaferRoll
99,5,1557.7,822.1,WaferRoll
99,6,1350.3,424.7,WaferRoll
99,7,537.1,373.1,WaferRoll
100,1,541.1,336.4,Caprice
100,2,1718.6,366.7,Caprice
100,3,572.2,326.2,Caprice
100,4,1496.7,413.4,Caprice
100,5,861.6,926.0,Caprice
100,6,556.4,699.2,Caprice
100,7,539.6,712.6,Caprice
